datetime,open,high,low,close,volume
2022-02-01 09:30:00,450.67999,451.01999,446.93839,448.76999,30835606
2022-02-01 10:30:00,448.79001,450.84,447.89001,449.89001,13338409
2022-02-01 11:30:00,449.89001,451.01999,448.98001,450.07001,11896495
2022-02-01 12:30:00,450.06,450.48001,448.97,450.33899,9095104
2022-02-01 13:30:00,450.33899,450.89001,449.5,450.14001,9012390
2022-02-01 14:30:00,450.14999,452.47501,449.81,452.32001,11923451
2022-02-01 15:30:00,452.32001,453.63,451.84,452.95001,22090738
2022-02-02 09:30:00,455.5,456.39001,453.85999,454.16,20249419
2022-02-02 10:30:00,454.17999,455.79001,453.04999,454.28,16003064
2022-02-02 11:30:00,454.28,456.01999,453.16,455.12,10021080
2022-02-02 12:30:00,455.13,456.87,454.76001,455.67999,10190029
2022-02-02 13:30:00,455.67999,456.84,455.48001,456.25,11423924
2022-02-02 14:30:00,456.25,458.01001,456.20001,457.38,13292579
2022-02-02 15:30:00,457.39999,458.12,456.87,457.28,19759992
2022-02-03 09:30:00,451.17999,452.82001,450.0,452.51999,26548866
2022-02-03 10:30:00,452.51501,452.97,451.16,451.57999,10640541
2022-02-03 11:30:00,451.57999,451.73999,449.23001,450.17999,10519209
2022-02-03 12:30:00,450.17001,450.62,449.04001,450.07001,9289413
2022-02-03 13:30:00,450.07001,450.7049,449.26141,449.56,7158778
2022-02-03 14:30:00,449.54999,449.60999,447.56,448.60999,14595088
2022-02-03 15:30:00,448.62,448.64001,445.70999,446.64001,22853314
2022-02-04 09:30:00,446.35001,448.72,445.07001,446.07999,23038161
2022-02-04 10:30:00,446.07999,446.97,443.82999,445.82999,15450912
2022-02-04 11:30:00,445.82999,447.85999,445.60001,447.42001,11280442
2022-02-04 12:30:00,447.47,450.39001,446.85999,449.75,11734260
2022-02-04 13:30:00,449.76001,450.82999,449.32001,450.01001,11470603
2022-02-04 14:30:00,450.01801,452.78,449.85001,451.87,14046464
2022-02-04 15:30:00,451.875,452.56,448.57999,448.73001,16136999
2022-02-07 09:30:00,449.25,450.41,448.20999,449.79999,16284921
2022-02-07 10:30:00,449.81,450.85999,448.64999,449.17999,11350115
2022-02-07 11:30:00,449.17999,449.18069,447.10999,447.34,9724966
2022-02-07 12:30:00,447.34,449.14001,446.76501,448.98999,7752293
2022-02-07 13:30:00,449.0,450.07999,448.59,450.078,6464844
2022-02-07 14:30:00,450.07999,450.98999,448.92999,449.08459,8808545
2022-02-07 15:30:00,449.10001,449.49979,445.85001,447.22,18469868
2022-02-08 09:30:00,447.10999,447.47,445.22,446.29999,14950762
2022-02-08 10:30:00,446.32001,449.35001,445.82001,448.98001,10400308
2022-02-08 11:30:00,449.01001,450.47,449.01001,450.10999,8026023
2022-02-08 12:30:00,450.12,451.26999,449.621,449.85001,7700919
2022-02-08 13:30:00,449.85001,450.82999,448.79001,448.92001,6282730
2022-02-08 14:30:00,449.09,450.79999,448.09,450.17001,10995495
2022-02-08 15:30:00,450.17999,451.92001,450.01001,450.89001,14557049
2022-02-09 09:30:00,455.22,456.37,455.005,455.92001,20803685
2022-02-09 10:30:00,455.92999,457.02899,455.75,456.19009,10807982
2022-02-09 11:30:00,456.17999,456.53,455.35001,456.10001,7123251
2022-02-09 12:30:00,455.92999,456.85999,455.79999,456.54019,5447412
2022-02-09 13:30:00,456.54999,457.42999,456.32001,457.37,6675354
2022-02-09 14:30:00,457.37,457.59,455.76001,457.0101,11500041
2022-02-09 15:30:00,457.01801,457.88,456.42999,457.51001,18488587
